20.0000000000E+0	-8.1255666972E+0	3.1750247077E+0
21.0000000000E+0	-1.3296594557E+0	-6.6325002084E+0
22.0000000000E+0	5.3573078291E+0	-1.0631476651E+0
23.0000000000E+0	-40.1695974267E-3	8.6963043495E+0
24.0000000000E+0	-2.0175165035E+0	-853.1623484016E-3
25.0000000000E+0	-63.4942445729E-3	-3.1098304011E+0
26.0000000000E+0	3.1079035590E+0	2.9279886341E+0
27.0000000000E+0	-285.3858019585E-3	3.0900964142E+0
28.0000000000E+0	-2.4165293634E+0	-1.9877893841E+0
29.0000000000E+0	2.7887281779E+0	-1.2423170826E+0
30.0000000000E+0	-187.1019645322E-3	2.1053517646E+0
31.0000000000E+0	-2.6839436184E+0	577.1646845406E-3
32.0000000000E+0	1.0288815078E+0	-1.4724425178E+0
33.0000000000E+0	2.3734930202E+0	2.1915319672E+0
34.0000000000E+0	-2.4664099677E+0	-726.9327114299E-3
35.0000000000E+0	-155.3084106020E-3	-118.8480423644E-3
36.0000000000E+0	1.5213944258E+0	898.4371076232E-3
37.0000000000E+0	-1.4430309180E+0	1.9154390939E+0
38.0000000000E+0	645.4430403187E-3	-427.1827999355E-3
39.0000000000E+0	2.5408937658E+0	1.1370115776E+0
40.0000000000E+0	-247.3689873110E-3	-838.7695603283E-3
41.0000000000E+0	-1.4145319143E+0	-1.2240550858E+0
42.0000000000E+0	959.8703575343E-3	1.6333792781E+0
43.0000000000E+0	-546.7104676564E-3	684.4336184456E-3
44.0000000000E+0	449.2718666792E-3	-732.1912754772E-3
45.0000000000E+0	965.7138473190E-3	-117.1756320639E-3
46.0000000000E+0	-1.1241966488E+0	-93.4508229691E-3
47.0000000000E+0	234.7294104753E-3	-1.5773157394E+0
48.0000000000E+0	-321.0943407173E-3	815.6223726823E-3
49.0000000000E+0	-342.7138817137E-3	-177.4539089822E-3
50.0000000000E+0	399.1778736883E-3	-696.7753665982E-3
51.0000000000E+0	16.4073498525E-3	1.0038585640E+0
52.0000000000E+0	-679.8219942365E-3	-371.4637249366E-3
53.0000000000E+0	673.7685418514E-3	752.8830765855E-3
54.0000000000E+0	-192.7022136361E-3	598.3944761769E-3
55.0000000000E+0	-511.8146730865E-3	-424.6990736497E-3
56.0000000000E+0	707.5877765844E-3	892.4045608198E-3
57.0000000000E+0	-1.1138073614E+0	-502.4124292580E-3
58.0000000000E+0	175.6315955536E-3	687.7522412592E-3
59.0000000000E+0	616.5250435731E-3	302.3244033265E-3
60.0000000000E+0	-908.2812430104E-3	-944.7938487414E-3
61.0000000000E+0	-74.1249316683E-3	549.1237163940E-3
62.0000000000E+0	-365.4271273064E-3	253.6899282824E-3
63.0000000000E+0	-265.3045059792E-3	-473.4067178190E-3
64.0000000000E+0	140.2362936982E-3	929.1111789362E-3
65.0000000000E+0	709.6786611416E-3	-79.0363428943E-3
66.0000000000E+0	2.8747091480E+0	-387.2964817006E-3
67.0000000000E+0	915.3250028933E-3	-2.4428684629E+0
68.0000000000E+0	-1.3181063121E+0	-882.0967368708E-3
69.0000000000E+0	-133.1505395718E-3	1.3830129809E+0
70.0000000000E+0	-418.7951756624E-3	-138.7015286327E-3
71.0000000000E+0	-11.9566075398E-3	641.3523140154E-3
72.0000000000E+0	64.0868845514E-3	490.7981335741E-3
73.0000000000E+0	315.2963131544E-3	-427.3246610844E-3
74.0000000000E+0	-140.9212073256E-3	294.2696135456E-3
75.0000000000E+0	-188.2129631180E-3	-73.2398448877E-3
76.0000000000E+0	292.2347268656E-3	165.8255275209E-3
77.0000000000E+0	-538.1130842312E-3	315.6969669662E-3
78.0000000000E+0	233.1597537416E-3	169.7851058254E-3
79.0000000000E+0	-158.0294287853E-3	553.2826701884E-3
80.0000000000E+0	94.7388230430E-3	-176.9590895422E-3
81.0000000000E+0	147.3680420459E-3	442.8980559748E-3
82.0000000000E+0	-69.4252285620E-3	-8.2734957165E-3
83.0000000000E+0	285.9730133981E-3	198.0379936503E-3
84.0000000000E+0	-198.1139351541E-3	319.7981904748E-3
85.0000000000E+0	283.9615595294E-3	38.1830731498E-3
86.0000000000E+0	-106.2173702642E-3	576.7941848984E-3
87.0000000000E+0	60.0403659486E-3	157.7688326174E-3
88.0000000000E+0	162.3383123681E-3	499.1727446315E-3
89.0000000000E+0	-134.6257893880E-3	69.5042682424E-3
90.0000000000E+0	138.6699238691E-3	243.2416695387E-3
91.0000000000E+0	-264.5488142404E-3	401.6540257983E-3
92.0000000000E+0	216.7575783504E-3	131.4163513383E-3
93.0000000000E+0	-138.6482129728E-3	554.6242343253E-3
94.0000000000E+0	34.6576080732E-3	117.5089839644E-3
95.0000000000E+0	24.3798596165E-3	647.0442276318E-3
96.0000000000E+0	-252.5698973554E-3	187.6786687707E-3
97.0000000000E+0	260.9878763792E-3	678.2864994899E-3
98.0000000000E+0	-234.4362965794E-3	209.8998371979E-3
