   9.3000000000000000e+01   1.4888518427621292e-03   1.1150468162426293e-02
   9.4000000000000000e+01   2.0318601777849954e-03   1.2929492303562804e-02
   9.5000000000000000e+01   2.9203825429713172e-03   1.5348764946798009e-02
   9.6000000000000000e+01   4.5118271644069173e-03   1.8799602668791715e-02
   9.7000000000000000e+01   7.7500614318139812e-03   2.4000134525206433e-02
   9.8000000000000000e+01   1.5668214171227976e-02   3.2061096589230016e-02
   9.9000000000000000e+01   3.9598201119241790e-02   4.0218001851581225e-02
   1.0000000000000000e+02   7.9587624220363321e-02   4.3512363055184559e-04
   1.0100000000000000e+02   3.9996595885127981e-02  -3.9347733284350837e-02
   1.0200000000000000e+02   1.6178513691621682e-02  -3.1572774063868395e-02
   1.0300000000000000e+02   8.1812661419405526e-03  -2.3702727173213117e-02
   1.0400000000000000e+02   4.8662511566461945e-03  -1.8589978564804089e-02
   1.0500000000000000e+02   3.2171338289522186e-03  -1.5184453730514153e-02
   1.0600000000000000e+02   2.2859172783476702e-03  -1.2791108270151575e-02
   1.0700000000000000e+02   1.7106448374501954e-03  -1.1028121641900175e-02
   1.0800000000000000e+02   1.3309137467404518e-03  -9.6792852911359358e-03
   1.0900000000000000e+02   1.0672390064431221e-03  -8.6154436451425474e-03
   1.1000000000000000e+02   8.7670941434159341e-04  -7.7554215482893481e-03
   1.1100000000000000e+02   7.3454210928180922e-04  -7.0459009817841096e-03
   1.1200000000000000e+02   6.2562447445534499e-04  -6.4505232991522799e-03
   1.1300000000000000e+02   5.4031967299289138e-04  -5.9436914194125751e-03
   1.1400000000000000e+02   4.7224868572929012e-04  -5.5068861462026332e-03
   1.1500000000000000e+02   4.1705304853181411e-04  -5.1263901097521923e-03
   1.1600000000000000e+02   3.7167271903178434e-04  -4.7918327781355293e-03
   1.1700000000000000e+02   3.3390794650056351e-04  -4.4952321415181306e-03
   1.1800000000000000e+02   3.0214437777708984e-04  -4.2303466798378625e-03
   1.1900000000000000e+02   2.7517544466633111e-04  -3.9922267994170679e-03
   1.2000000000000000e+02   2.5208459738650248e-04  -3.7768978131225163e-03
   1.2100000000000000e+02   2.3216540295424950e-04  -3.5811316731216960e-03
   1.2200000000000000e+02   2.1486620775268211e-04  -3.4022798276218775e-03
   1.2300000000000000e+02   1.9975109700280465e-04  -3.2381489620421072e-03
   1.2400000000000000e+02   1.8647188705470905e-04  -3.0869073385444545e-03
   1.2500000000000000e+02   1.7474772484348986e-04  -2.9470133050849669e-03
   1.2600000000000000e+02   1.6435002070799772e-04  -2.8171600938411818e-03
   1.2700000000000000e+02   1.5509117785873804e-04  -2.6962327435198978e-03
   1.2800000000000000e+02   1.4681606264081812e-04  -2.5832741528071146e-03
   1.2900000000000000e+02   1.3939547903692807e-04  -2.4774580866535616e-03
   1.3000000000000000e+02   1.3272112635436396e-04  -2.3780675306913955e-03
   1.3100000000000000e+02   1.2670166668539450e-04  -2.2844771983654890e-03
   1.3200000000000000e+02   1.2125963130468852e-04  -2.1961392909644727e-03
   1.3300000000000000e+02   1.1632896735699740e-04  -2.1125718266526558e-03
   1.3400000000000000e+02   1.1185307760905471e-04  -2.0333490139847299e-03
   1.3500000000000000e+02   1.0778324308095361e-04  -1.9580932641989428e-03
   1.3600000000000000e+02   1.0407734533744526e-04  -1.8864685259786561e-03
   1.3700000000000000e+02   1.0069882504427299e-04  -1.8181746942177882e-03
   1.3800000000000000e+02   9.7615828105437351e-05  -1.7529428962390944e-03
   1.3900000000000000e+02   9.4800501709060107e-05  -1.6905314989440266e-03
   1.4000000000000000e+02   9.2228410920542668e-05  -1.6307227114645455e-03
   1.4100000000000000e+02   8.9878052783376895e-05  -1.5733196822031933e-03
   1.4200000000000000e+02   8.7730449731978507e-05  -1.5181440082888502e-03
   1.4300000000000000e+02   8.5768807858652651e-05  -1.4650335906365407e-03
   1.4400000000000000e+02   8.3978228480088556e-05  -1.4138407798787436e-03
   1.4500000000000000e+02   8.2345463718138512e-05  -1.3644307681132267e-03
   1.4600000000000000e+02   8.0858708594148449e-05  -1.3166801892071853e-03
   1.4700000000000000e+02   7.9507423547388523e-05  -1.2704758967076416e-03
   1.4800000000000000e+02   7.8282182410343754e-05  -1.2257138935411549e-03
   1.4900000000000000e+02   7.7174541770628376e-05  -1.1822983918807067e-03
   1.5000000000000000e+02   7.6176928369862414e-05  -1.1401409850009664e-03
   1.5100000000000000e+02   7.5282541771454998e-05  -1.0991599157814144e-03
   1.5200000000000000e+02   7.4485270000838679e-05  -1.0592794288659542e-03
   1.5300000000000000e+02   7.3779616245774163e-05  -1.0204291954394092e-03
   1.5400000000000000e+02   7.3160635018471249e-05  -9.8254380120899021e-04
   1.5500000000000000e+02   7.2623876439231885e-05  -9.4556228954105275e-04
   1.5600000000000000e+02   7.2165337513996011e-05  -9.0942775284744972e-04
   1.5700000000000000e+02   7.1781419454177740e-05  -8.7408696627965052e-04
   1.5800000000000000e+02   7.1468890233379229e-05  -8.3949005860345090e-04
   1.5900000000000000e+02   7.1224851697450069e-05  -8.0559021581771365e-04
   1.6000000000000000e+02   7.1046710646322506e-05  -7.7234341366777645e-04
   1.6100000000000000e+02   7.0932153391650054e-05  -7.3970817570477273e-04
   1.6200000000000000e+02   7.0879123366379609e-05  -7.0764535397005153e-04
   1.6300000000000000e+02   7.0885801423333021e-05  -6.7611792975065521e-04
   1.6400000000000000e+02   7.0950588511562172e-05  -6.4509083216687216e-04
   1.6500000000000000e+02   7.1072090463233055e-05  -6.1453077262418302e-04
   1.6600000000000000e+02   7.1249104661369667e-05  -5.8440609339602582e-04
   1.6700000000000000e+02   7.1480608390997981e-05  -5.5468662880622886e-04
   1.6800000000000000e+02   7.1765748703954630e-05  -5.2534357765528466e-04
   1.6900000000000000e+02   7.2103833651581290e-05  -4.9634938568685429e-04
   1.7000000000000000e+02   7.2494324760326108e-05  -4.6767763702308402e-04
   1.7100000000000000e+02   7.2936830643418720e-05  -4.3930295361243091e-04
   1.7200000000000000e+02   7.3431101657705144e-05  -4.1120090183393741e-04
   1.7300000000000000e+02   7.3977025528779950e-05  -3.8334790548932439e-04
   1.7400000000000000e+02   7.4574623880044029e-05  -3.5572116449048854e-04
   1.7500000000000000e+02   7.5224049612506103e-05  -3.2829857861653682e-04
   1.7600000000000000e+02   7.5925585092261020e-05  -3.0105867577244651e-04
   1.7700000000000000e+02   7.6679641111814016e-05  -2.7398054423198029e-04
   1.7800000000000000e+02   7.7486756599945574e-05  -2.4704376839136693e-04
   1.7900000000000000e+02   7.8347599062783958e-05  -2.2022836759833146e-04
   1.8000000000000000e+02   7.9262965746300517e-05  -1.9351473765391906e-04
   1.8100000000000000e+02   8.0233785517700069e-05  -1.6688359461271784e-04
   1.8200000000000000e+02   8.1261121470252863e-05  -1.4031592053109253e-04
   1.8300000000000000e+02   8.2346174263121010e-05  -1.1379291083316048e-04
   1.8400000000000000e+02   8.3490286214773699e-05  -8.7295922980914418e-05
   1.8500000000000000e+02   8.4694946175767807e-05  -6.0806426148280753e-05
   1.8600000000000000e+02   8.5961795214099362e-05  -3.4305951609273847e-05
   1.8700000000000000e+02   8.7292633154114279e-05  -7.7760435579021596e-06
   1.8800000000000000e+02   8.8689426018218699e-05   1.8801789917780991e-05
   1.8900000000000000e+02   9.0154314429472955e-05   4.5446125983026513e-05
   1.9000000000000000e+02   9.1689623042715560e-05   7.2175676601250402e-05
   1.9100000000000000e+02   9.3297871082299429e-05   9.9009338755733886e-05
   1.9200000000000000e+02   9.4981784075980606e-05   1.2596624563338162e-04
   1.9300000000000000e+02   9.6744306887172854e-05   1.5306581906438259e-04
   1.9400000000000000e+02   9.8588618161865431e-05   1.8032782352313671e-04
   1.9500000000000000e+02   1.0051814632223459e-04   2.0777242201033309e-04
   1.9600000000000000e+02   1.0253658725662574e-04   2.3542023415383149e-04
   1.9700000000000000e+02   1.0464792387545189e-04   2.6329239688724425e-04
   1.9800000000000000e+02   1.0685644772499874e-04   2.9141062809014920e-04
   1.9900000000000000e+02   1.0916678287655908e-04   3.1979729360304197e-04
   2.0000000000000000e+02   1.1158391233722198e-04   3.4847547806394672e-04
   2.0100000000000000e+02   1.1411320726156567e-04   3.7746906005243163e-04
   2.0200000000000000e+02   1.1676045928111584e-04   4.0680279207141849e-04
   2.0300000000000000e+02   1.1953191631149003e-04   4.3650238594808991e-04
   2.0400000000000000e+02   1.2243432224656248e-04   4.6659460429343324e-04
   2.0500000000000000e+02   1.2547496100582520e-04   4.9710735872626137e-04
   2.0600000000000000e+02   1.2866170546664473e-04   5.2806981564317641e-04
   2.0700000000000000e+02   1.3200307188882400e-04   5.5951251040205143e-04
   2.0800000000000000e+02   1.3550828052655539e-04   5.9146747088476546e-04
   2.0900000000000000e+02   1.3918732322461356e-04   6.2396835151682631e-04
   2.1000000000000000e+02   1.4305103891403204e-04   6.5705057894920645e-04
   2.1100000000000000e+02   1.4711119806056121e-04   6.9075151075348603e-04
   2.1200000000000000e+02   1.5138059728059350e-04   7.2511060864808826e-04
   2.1300000000000000e+02   1.5587316552834489e-04   7.6016962796413576e-04
   2.1400000000000000e+02   1.6060408348023765e-04   7.9597282527801307e-04
   2.1500000000000000e+02   1.6558991800408074e-04   8.3256718638856332e-04
   2.1600000000000000e+02   1.7084877390962858e-04   8.7000267710501413e-04
   2.1700000000000000e+02   1.7640046554298007e-04   9.0833251964341356e-04
   2.1800000000000000e+02   1.8226671122174775e-04   9.4761349781155948e-04
   2.1900000000000000e+02   1.8847135402533225e-04   9.8790629460360668e-04
   2.2000000000000000e+02   1.9504061307265235e-04   1.0292758663355112e-03
   2.2100000000000000e+02   2.0200337016014274e-04   1.0717918580429916e-03
   2.2200000000000000e+02   2.0939149752280877e-04   1.1155290655482139e-03
   2.2300000000000000e+02   2.1724023355434546e-04   1.1605679503964520e-03
   2.2400000000000000e+02   2.2558861462086799e-04   1.2069952147881989e-03
   2.2500000000000000e+02   2.3447997267951376e-04   1.2549044447083468e-03
   2.2600000000000000e+02   2.4396251033455813e-04   1.3043968307082329e-03
   2.2700000000000000e+02   2.5408996731388891e-04   1.3555819772595771e-03
   2.2800000000000000e+02   2.6492239523455001e-04   1.4085788133076020e-03
   2.2900000000000000e+02   2.7652706108391960e-04   1.4635166186457945e-03
   2.3000000000000000e+02   2.8897950424766091e-04   1.5205361830650363e-03
   2.3100000000000000e+02   3.0236477739183304e-04   1.5797911179499754e-03
   2.3200000000000000e+02   3.1677890834562353e-04   1.6414493431669494e-03
   2.3300000000000000e+02   3.3233062871161520e-04   1.7056947757770734e-03
   2.3400000000000000e+02   3.4914342574723288e-04   1.7727292513852492e-03
   2.3500000000000000e+02   3.6735798776434342e-04   1.8427747138683183e-03
   2.3600000000000000e+02   3.8713513074313663e-04   1.9160757148697835e-03
   2.3700000000000000e+02   4.0865931619303315e-04   1.9929022708333752e-03
   2.3800000000000000e+02   4.3214289904283795e-04   2.0735531324471428e-03
   2.3900000000000000e+02   4.5783128155470936e-04   2.1583595290569214e-03
   2.4000000000000000e+02   4.8600919770291733e-04   2.2476894585794034e-03
   2.4100000000000000e+02   5.1700841590682852e-04   2.3419526010959434e-03
   2.4200000000000000e+02   5.5121723161151491e-04   2.4416059405279740e-03
   2.4300000000000000e+02   5.8909223205742345e-04   2.5471601816321136e-03
   2.4400000000000000e+02   6.3117296347647465e-04   2.6591870456629677e-03
   2.4500000000000000e+02   6.7810032952441183e-04   2.7783275117880661e-03
   2.4600000000000000e+02   7.3063981803735514e-04   2.9053010332433281e-03
   2.4700000000000000e+02   7.8971101784605896e-04   3.0409156814997455e-03
   2.4800000000000000e+02   8.5642538582060318e-04   3.1860790320211354e-03
   2.4900000000000000e+02   9.3213490906153779e-04   3.3418093574489093e-03
   2.5000000000000000e+02   1.0184952515606459e-03   3.5092462642198055e-03
   2.5100000000000000e+02   1.1175482801465467e-03   3.6896591716913162e-03
   2.5200000000000000e+02   1.2318306683895288e-03   3.8844507763835536e-03
   2.5300000000000000e+02   1.3645177576555307e-03   4.0951505045504141e-03
   2.5400000000000000e+02   1.5196152241372619e-03   4.3233893083165888e-03
   2.5500000000000000e+02   1.7022155630761495e-03   4.5708409211387951e-03
   2.5600000000000000e+02   1.9188420121984834e-03   4.8391039775706529e-03
   2.5700000000000000e+02   2.1779088240990517e-03   5.1294809631060321e-03
   2.5800000000000000e+02   2.4903318041549819e-03   5.4425782077536606e-03
   2.5900000000000000e+02   2.8703209897819196e-03   5.7775967545226244e-03
   2.6000000000000000e+02   3.3363632447564553e-03   6.1310923193712468e-03
   2.6100000000000000e+02   3.9123198910380420e-03   6.4948341185053441e-03
   2.6200000000000000e+02   4.6283396486540970e-03   6.8521724053493983e-03
   2.6300000000000000e+02   5.5207426256907522e-03   7.1720681808992177e-03
   2.6400000000000000e+02   6.6288417609768318e-03   7.3998797027442957e-03
   2.6500000000000000e+02   7.9844381490078338e-03   7.4449706704286323e-03
   2.6600000000000000e+02   9.5867803999294451e-03   7.1693684081193003e-03
   2.6700000000000000e+02   1.1356114933286256e-02   6.3925653389401427e-03
   2.6800000000000000e+02   1.3075496792307269e-02   4.9437009018905775e-03
   2.6900000000000000e+02   1.4377864736039593e-02   2.7863279542168027e-03
   2.7000000000000000e+02   1.4871875461847522e-02   1.5615275311030909e-04
   2.7100000000000000e+02   1.4388877162857427e-02  -2.4646852264057972e-03
   2.7200000000000000e+02   1.3113730930137154e-02  -4.6035671425526670e-03
   2.7300000000000000e+02   1.1437873940845097e-02  -6.0416172389147517e-03
   2.7400000000000000e+02   9.7172254281680231e-03  -6.8232230300897291e-03
   2.7500000000000000e+02   8.1586568982858904e-03  -7.1168880788377159e-03
   2.7600000000000000e+02   6.8376300810918502e-03  -7.0969933609236983e-03
   2.7700000000000000e+02   5.7549191355501838e-03  -6.8962108761372355e-03
   2.7800000000000000e+02   4.8805795674771064e-03  -6.6019192781024286e-03
   2.7900000000000000e+02   4.1774707681988535e-03  -6.2671904896188001e-03
   2.8000000000000000e+02   3.6111519349310201e-03  -5.9225398902096943e-03
   2.8100000000000000e+02   3.1529275338127460e-03  -5.5846467947259408e-03
   2.8200000000000000e+02   2.7800122794302737e-03  -5.2620267668374828e-03
   2.8300000000000000e+02   2.4747121349543494e-03  -4.9585065643847339e-03
   2.8400000000000000e+02   2.2234149499087831e-03  -4.6752922446123297e-03
   2.8500000000000000e+02   2.0156770030269741e-03  -4.4121831619448812e-03
   2.8600000000000000e+02   1.8434799843416191e-03  -4.1682807210259567e-03
   2.8700000000000000e+02   1.7006534350305184e-03  -3.9424025984124839e-03
   2.8800000000000000e+02   1.5824329630106868e-03  -3.7333273380796149e-03
   2.8900000000000000e+02   1.4851205821851557e-03  -3.5399426752929005e-03
   2.9000000000000000e+02   1.4058160876450636e-03  -3.3613398715922238e-03
   2.9100000000000000e+02   1.3421920864315872e-03  -3.1968765229636463e-03
   2.9200000000000000e+02   1.2922888509619499e-03  -3.0462156487036608e-03
   2.9300000000000000e+02   1.2543097235528039e-03  -2.9093354054982421e-03
   2.9400000000000000e+02   1.2264067974701444e-03  -2.7864897300400988e-03
   2.9500000000000000e+02   1.2064653492924809e-03  -2.6780877953156935e-03
   2.9600000000000000e+02   1.1919282835893327e-03  -2.5844587461583534e-03
   2.9700000000000000e+02   1.1797433120745529e-03  -2.5054954542398501e-03
   2.9800000000000000e+02   1.1665378406852599e-03  -2.4402427514958950e-03
   2.9900000000000000e+02   1.1490790797659886e-03  -2.3865955342484853e-03
   3.0000000000000000e+02   1.1249298102369376e-03  -2.3413225708208045e-03
   3.0100000000000000e+02   1.0930315489370143e-03  -2.3005308229175209e-03
   3.0200000000000000e+02   1.0539038450593657e-03  -2.2604372766041126e-03
   3.0300000000000000e+02   1.0093397614300659e-03  -2.2181058682208083e-03
   3.0400000000000000e+02   9.6176925139308659e-04  -2.1718349449701946e-03
   3.0500000000000000e+02   9.1360726525406186e-04  -2.1211164900625133e-03
   3.0600000000000000e+02   8.6682004047066049e-04  -2.0663134065311371e-03
   3.0700000000000000e+02   8.2276205950422619e-04  -2.0082654065434529e-03
   3.0800000000000000e+02   7.8220987172490967e-04  -1.9479667148607029e-03
   3.0900000000000000e+02   7.4548900849266654e-04  -1.8863628986052171e-03
   3.1000000000000000e+02   7.1261742433846348e-04  -1.8242526254333043e-03
   3.1100000000000000e+02   6.8342711671103029e-04  -1.7622594539414352e-03
   3.1200000000000000e+02   6.5765286201776131e-04  -1.7008415222241056e-03
   3.1300000000000000e+02   6.3499069186114193e-04  -1.6403171882767578e-03
   3.1400000000000000e+02   6.1513328482099786e-04  -1.5808941936321995e-03
   3.1500000000000000e+02   5.9778951827287974e-04  -1.5226964454900602e-03
   3.1600000000000000e+02   5.8269391903040322e-04  -1.4657862763786649e-03
   3.1700000000000000e+02   5.6961005399736053e-04  -1.4101819284772562e-03
   3.1800000000000000e+02   5.5833050888315025e-04  -1.3558708100548300e-03
   3.1900000000000000e+02   5.4867510271813878e-04  -1.3028193109337258e-03
   3.2000000000000000e+02   5.4048831934769617e-04  -1.2509799473871580e-03
   3.2100000000000000e+02   5.3363651408569717e-04  -1.2002964939151197e-03
   3.2200000000000000e+02   5.2800519491778418e-04  -1.1507076257330725e-03
   3.2300000000000000e+02   5.2349652432483434e-04  -1.1021494733047491e-03
   3.2400000000000000e+02   5.2002709999579783e-04  -1.0545573891322577e-03
   3.2500000000000000e+02   5.1752602454957573e-04  -1.0078671480220533e-03
   3.2600000000000000e+02   5.1593324967014187e-04  -9.6201574228120361e-04
   3.2700000000000000e+02   5.1519816884225086e-04  -9.1694188896259462e-04
   3.2800000000000000e+02   5.1527842918375265e-04  -8.7258633378876926e-04
   3.2900000000000000e+02   5.1613893317719835e-04  -8.2889201275866133e-04
   3.3000000000000000e+02   5.1775100336563633e-04  -7.8580411534317856e-04
   3.3100000000000000e+02   5.2009168614239537e-04  -7.4327008083687396e-04
   3.3200000000000000e+02   5.2314317400506817e-04  -7.0123955054625831e-04
   3.3300000000000000e+02   5.2689232873859857e-04  -6.5966429210338588e-04
   3.3400000000000000e+02   5.3133029079452713e-04  -6.1849810760423031e-04
   3.3500000000000000e+02   5.3645216259293562e-04  -5.7769673398404774e-04
   3.3600000000000000e+02   5.4225675559147792e-04  -5.3721774169722901e-04
   3.3700000000000000e+02   5.4874639276806571e-04  -4.9702043610860445e-04
   3.3800000000000000e+02   5.5592675968656180e-04  -4.5706576484122886e-04
   3.3900000000000000e+02   5.6380679859663395e-04  -4.1731623352974831e-04
   3.4000000000000000e+02   5.7239864109636805e-04  -3.7773583190308215e-04
   3.4100000000000000e+02   5.8171757579202185e-04  -3.3828997179812990e-04
   3.4200000000000000e+02   5.9178204815180417e-04  -2.9894543853884261e-04
   3.4300000000000000e+02   6.0261369039339620e-04  -2.5967035706959545e-04
   3.4400000000000000e+02   6.1423737978766747e-04  -2.2043417428465212e-04
   3.4500000000000000e+02   6.2668132421901061e-04  -1.8120765913229379e-04
   3.4600000000000000e+02   6.3997717422788062e-04  -1.4196292228356244e-04
   3.4700000000000000e+02   6.5416016108199484e-04  -1.0267345743722299e-04
   3.4800000000000000e+02   6.6926926068450242e-04  -6.3314206684119767e-05
   3.4900000000000000e+02   6.8534738333279443e-04  -2.3861652777483239e-05
   3.5000000000000000e+02   7.0244158948942444e-04   1.5706058343548785e-05
   3.5100000000000000e+02   7.2060333181299375e-04   5.5408960845247776e-05
   3.5200000000000000e+02   7.3988872371376802e-04   9.5265073495116870e-05
   3.5300000000000000e+02   7.6035883463452961e-04   1.3529015996936429e-04
   3.5400000000000000e+02   7.8208001209451343e-04   1.7549743867926180e-04
   3.5500000000000000e+02   8.0512423025075688e-04   2.1589723479319432e-04
   3.5600000000000000e+02   8.2956946429664708e-04   2.5649656595486538e-04
   3.5700000000000000e+02   8.5550008939349264e-04   2.9729865186133573e-04
   3.5800000000000000e+02   8.8300730196852614e-04   3.3830233635307670e-04
   3.5900000000000000e+02   9.1218956004978475e-04   3.7950140896973576e-04
   3.6000000000000000e+02   9.4315303776777129e-04   4.2088381103272057e-04
   3.6100000000000000e+02   9.7601208713903888e-04   4.6243070922792596e-04
   3.6200000000000000e+02   1.0108896976400487e-03   5.0411541739126160e-04
   3.6300000000000000e+02   1.0479179407354908e-03   5.4590214477426020e-04
   3.6400000000000000e+02   1.0872383822691774e-03   5.8774454654296384e-04
   3.6500000000000000e+02   1.1290024402478202e-03   6.2958404973271164e-04
   3.6600000000000000e+02   1.1733716588016845e-03   6.7134792548988697e-04
   3.6700000000000000e+02   1.2205178607058390e-03   7.1294707639795590e-04
   3.6800000000000000e+02   1.2706231304685993e-03   7.5427350632670752e-04
   3.6900000000000000e+02   1.3238795672894732e-03   7.9519744001296084e-04
   3.7000000000000000e+02   1.3804887317938493e-03   8.3556406110517735e-04
   3.7100000000000000e+02   1.4406606920242652e-03   8.7518984154046748e-04
   3.7200000000000000e+02   1.5046125524379207e-03   9.1385844301487829e-04
   3.7300000000000000e+02   1.5725663245164249e-03   9.5131618445966847e-04
