20.0000000000E+0	-10.9265119104E+0	7.0313427998E+0
21.0000000000E+0	-216.5514688827E-3	-8.7544963797E+0
22.0000000000E+0	11.6276395296E+0	-3.5729573981E+0
23.0000000000E+0	-9.2561750336E+0	-4.3059882150E+0
24.0000000000E+0	-14.7588005659E+0	9.6779133444E+0
25.0000000000E+0	6.1408309559E+0	1.7145226980E+0
26.0000000000E+0	1.7990496714E+0	2.6924422174E+0
27.0000000000E+0	250.0117770022E-3	5.5625403840E+0
28.0000000000E+0	1.7331354142E+0	-2.8879998062E+0
29.0000000000E+0	1.8858727374E+0	-3.0730564319E+0
30.0000000000E+0	-70.3077041962E-3	1.8403966427E+0
31.0000000000E+0	-3.3069071385E+0	592.1666286770E-3
32.0000000000E+0	1.5790905509E+0	-1.5597569824E+0
33.0000000000E+0	1.4051292839E+0	2.0786511270E+0
34.0000000000E+0	-1.9011963332E+0	105.0378865167E-3
35.0000000000E+0	-124.6526370709E-3	-984.2658612460E-3
36.0000000000E+0	1.2051660158E+0	977.7083967255E-3
37.0000000000E+0	-2.1952104929E+0	1.2505285223E+0
38.0000000000E+0	734.2819630778E-3	-728.1571509377E-3
39.0000000000E+0	-406.7299254159E-3	-76.0038231680E-3
40.0000000000E+0	-1.6507055310E+0	1.9312581582E+0
41.0000000000E+0	420.2674539158E-3	88.7074375748E-3
42.0000000000E+0	3.6317006175E+0	-661.3308909029E-3
43.0000000000E+0	626.1094144599E-3	-1.8060691115E+0
44.0000000000E+0	1.9607898095E+0	-3.7107292104E+0
45.0000000000E+0	930.5014209910E-3	-1.4413598055E+0
46.0000000000E+0	-1.8554154040E+0	221.5616895790E-3
47.0000000000E+0	752.7834277927E-3	213.4008826109E-3
48.0000000000E+0	347.0244017539E-3	1.5581065596E+0
49.0000000000E+0	1.1704475476E+0	495.7003403047E-3
50.0000000000E+0	1.8777157316E+0	-1.7945397095E+0
51.0000000000E+0	-56.7228037944E-3	-646.1174764610E-6
52.0000000000E+0	-528.4910117638E-3	-241.7061958746E-3
53.0000000000E+0	1.4182266453E+0	813.4803381014E-3
54.0000000000E+0	707.1639319842E-3	354.4631342914E-3
55.0000000000E+0	307.0106832829E-3	-939.1352546033E-3
56.0000000000E+0	523.1495109985E-3	533.5070710505E-3
57.0000000000E+0	-900.2151243415E-3	-560.1242945227E-3
58.0000000000E+0	-286.5455297735E-3	116.6636943660E-3
59.0000000000E+0	-69.8385059782E-3	573.8216010841E-3
60.0000000000E+0	-421.7075236323E-3	5.1099945053E-3
61.0000000000E+0	647.8674046930E-3	338.7961959854E-3
62.0000000000E+0	-417.8863480943E-3	504.5570439431E-3
63.0000000000E+0	355.4718842286E-3	-27.4957998088E-3
64.0000000000E+0	-71.1660320822E-3	821.4738237445E-3
65.0000000000E+0	-591.9097631066E-3	1.0812444427E+0
66.0000000000E+0	1.5012451775E+0	1.3351826162E+0
67.0000000000E+0	-267.6874339012E-3	-1.3658313312E+0
68.0000000000E+0	-2.6342217232E+0	-164.1654588911E-3
69.0000000000E+0	-1.2539709691E+0	1.5913193694E+0
70.0000000000E+0	-933.6537891342E-3	967.2997371853E-3
71.0000000000E+0	258.8343650104E-3	435.0637361278E-3
72.0000000000E+0	-634.6676115641E-3	375.6750357311E-3
73.0000000000E+0	-225.2874957514E-3	111.1653297691E-3
74.0000000000E+0	134.1918778653E-3	816.9437388255E-3
75.0000000000E+0	-122.8519759477E-3	-165.4020950183E-3
76.0000000000E+0	280.2025122423E-3	318.9323220961E-3
77.0000000000E+0	-357.3311741702E-3	319.8696845902E-3
78.0000000000E+0	290.9818517301E-3	18.8523301849E-3
79.0000000000E+0	-298.8503158447E-3	578.7383732601E-3
80.0000000000E+0	-44.2933444839E-3	35.1099993136E-3
81.0000000000E+0	168.6481408430E-3	619.7946781668E-3
82.0000000000E+0	-169.4077337992E-3	6.8803471956E-3
83.0000000000E+0	217.0250699405E-3	268.5205620235E-3
84.0000000000E+0	-283.7734313792E-3	286.4303399249E-3
85.0000000000E+0	158.0586992185E-3	68.3464455387E-3
86.0000000000E+0	-131.1680061837E-3	642.5852016590E-3
87.0000000000E+0	47.0450809272E-3	148.1077359974E-3
88.0000000000E+0	118.5035198010E-3	497.4401370900E-3
89.0000000000E+0	-211.1000298895E-3	171.4233145786E-3
90.0000000000E+0	196.6792969487E-3	372.8121741139E-3
91.0000000000E+0	-196.7551172996E-3	516.4558240729E-3
92.0000000000E+0	352.9095124353E-3	62.4375472673E-3
93.0000000000E+0	-160.5745057082E-3	443.9527029171E-3
94.0000000000E+0	45.8078711307E-3	-98.3428015658E-3
95.0000000000E+0	-27.7440998843E-3	507.6397356293E-3
96.0000000000E+0	-302.8106695838E-3	-24.2913911990E-3
97.0000000000E+0	145.8021917547E-3	676.4802861331E-3
98.0000000000E+0	-251.8837154464E-3	182.5000627097E-3
99.0000000000E+0	318.1596843559E-3	372.0196672371E-3
100.0000000000E+0	-389.7213413997E-3	244.5150519297E-3
101.0000000000E+0	320.4765230269E-3	172.4669603354E-3
102.0000000000E+0	-307.3500445064E-3	440.7551718101E-3
103.0000000000E+0	248.7300276525E-3	138.3664574200E-3
104.0000000000E+0	-91.4885687372E-3	604.9367600950E-3
105.0000000000E+0	121.3466972188E-3	-22.5554480473E-3
106.0000000000E+0	-3.3428477238E-3	641.4051017553E-3
107.0000000000E+0	-58.8349850707E-3	465.5684041169E-6
108.0000000000E+0	104.1578164479E-3	662.8220389791E-3
109.0000000000E+0	-158.0166998174E-3	138.6699513164E-3
110.0000000000E+0	313.9112918764E-3	613.7345493202E-3
111.0000000000E+0	-180.8139537620E-3	131.1243071586E-3
112.0000000000E+0	273.5396646511E-3	484.9897847002E-3
113.0000000000E+0	-266.4986980605E-3	311.0270396047E-3
114.0000000000E+0	243.6314541453E-3	425.7027932072E-3
115.0000000000E+0	-259.9678066120E-3	462.0325299373E-3
116.0000000000E+0	223.5120114134E-3	335.3513774770E-3
117.0000000000E+0	-230.2142599835E-3	544.5341589522E-3
118.0000000000E+0	193.9638035583E-3	247.5167206446E-3
119.0000000000E+0	-183.0406319175E-3	563.3800331994E-3
120.0000000000E+0	106.0529195307E-3	228.1583113090E-3
121.0000000000E+0	-107.7812622347E-3	633.4409194841E-3
122.0000000000E+0	66.9743606746E-3	190.0806167715E-3
123.0000000000E+0	-68.2644162456E-3	618.1306669551E-3
124.0000000000E+0	-19.3766348929E-3	225.5648311052E-3
125.0000000000E+0	-5.7523605771E-3	652.7887628443E-3
126.0000000000E+0	-36.0679542875E-3	230.8629048148E-3
127.0000000000E+0	77.2251585560E-3	630.6203954929E-3
128.0000000000E+0	-7.6872691221E-3	234.7235691100E-3
129.0000000000E+0	113.1698344846E-3	535.5707618760E-3
130.0000000000E+0	-123.3099736377E-3	194.6541226173E-3
131.0000000000E+0	76.8270739262E-3	536.9990626605E-3
132.0000000000E+0	-141.2471288345E-3	266.6726351573E-3
133.0000000000E+0	63.9635987045E-3	597.2147784963E-3
134.0000000000E+0	-130.1358681824E-3	309.6130787377E-3
135.0000000000E+0	6.9754666045E-3	472.7934239179E-3
136.0000000000E+0	-104.9551641459E-3	353.7463625812E-3
137.0000000000E+0	233.7106002424E-3	476.5770864608E-3
138.0000000000E+0	4.6000081147E-3	388.2417342846E-3
139.0000000000E+0	186.7546354141E-3	499.7758165124E-3
140.0000000000E+0	-119.0277972160E-3	425.7686303905E-3
141.0000000000E+0	105.6160973689E-3	512.3564128569E-3
142.0000000000E+0	-130.4684977387E-3	450.9716296662E-3
143.0000000000E+0	129.0085830685E-3	503.5899888711E-3
144.0000000000E+0	-80.4800443983E-3	426.8145147381E-3
145.0000000000E+0	143.8061750978E-3	472.2466987914E-3
146.0000000000E+0	-86.1669511510E-3	438.4868540551E-3
147.0000000000E+0	134.8254214808E-3	494.1103956225E-3
148.0000000000E+0	-71.4181435156E-3	467.5263935898E-3
149.0000000000E+0	144.4278780156E-3	515.2327873635E-3
150.0000000000E+0	-67.7750357068E-3	454.7710338556E-3
151.0000000000E+0	91.4016262163E-3	510.0731187439E-3
152.0000000000E+0	-98.9447545453E-3	507.3399955930E-3
153.0000000000E+0	127.7154542975E-3	561.1996219421E-3
154.0000000000E+0	-38.8829731055E-3	491.7948840336E-3
155.0000000000E+0	127.6246313659E-3	549.2495197777E-3
156.0000000000E+0	-61.6416974357E-3	491.6065312841E-3
157.0000000000E+0	121.3381594926E-3	570.5139975810E-3
